skill,recording,window_id,start_time,end_time,n_samples,fs,pause_time,acc_x_mean,acc_x_std,acc_x_mom2,acc_x_mom3,acc_x_kurtosis,acc_x_zcr,acc_y_mean,acc_y_std,acc_y_mom2,acc_y_mom3,acc_y_kurtosis,acc_y_zcr,acc_z_mean,acc_z_std,acc_z_mom2,acc_z_mom3,acc_z_kurtosis,acc_z_zcr,acc_mag_mean,acc_mag_std,acc_mag_mom2,acc_mag_mom3,acc_mag_kurtosis,acc_mag_zcr,gyro_x_mean,gyro_x_std,gyro_x_mom2,gyro_x_mom3,gyro_x_kurtosis,gyro_x_zcr,gyro_y_mean,gyro_y_std,gyro_y_mom2,gyro_y_mom3,gyro_y_kurtosis,gyro_y_zcr,gyro_z_mean,gyro_z_std,gyro_z_mom2,gyro_z_mom3,gyro_z_kurtosis,gyro_z_zcr,gyro_mag_mean,gyro_mag_std,gyro_mag_mom2,gyro_mag_mom3,gyro_mag_kurtosis,gyro_mag_zcr,grav_x_mean,grav_x_std,grav_x_mom2,grav_x_mom3,grav_x_kurtosis,grav_x_zcr,grav_y_mean,grav_y_std,grav_y_mom2,grav_y_mom3,grav_y_kurtosis,grav_y_zcr,grav_z_mean,grav_z_std,grav_z_mom2,grav_z_mom3,grav_z_kurtosis,grav_z_zcr,grav_mag_mean,grav_mag_std,grav_mag_mom2,grav_mag_mom3,grav_mag_kurtosis,grav_mag_zcr
Heading,a,0,0.0,2.037683349609375,106,53.24666883327716,1.896829345703125,0.3611338827407585,3.900970441915104,15.217570388695323,-3.5781681553085134,3.365048831829932,0.2,-1.0493323083193797,6.293110006250855,39.60323355077464,171.15481385394563,1.3907428422742658,0.06666666666666667,-0.4028055336115495,4.776068571103221,22.810830995879968,-81.9707353621492,3.533981462236275,0.14285714285714285,6.435652888381126,6.132517844089488,37.607775108075984,292.8997355531593,0.9281851351080221,0.047619047619047616,-0.17306346237167436,1.0134794878900704,1.0271406723739194,-1.544326453088441,6.2216750808588674,0.10476190476190476,-0.05488058036404117,0.6453417137268641,0.41646592747592587,-0.05202763436239882,0.5892224789029217,0.23809523809523808,-0.08005930410416902,0.755071895486253,0.570133567353203,-0.19863274035330955,4.965338791865389,0.1523809523809524,1.028479965625379,0.9976680108097471,0.9953414597930776,2.5341347679588564,6.818350705956986,0.13333333333333333,1.0898183108491928,0.6977287756638593,0.48682544438938813,0.15143091044585788,0.28259485773641035,0.05714285714285714,9.520529243181336,0.29683698295669503,0.08811219445083325,-0.07902528392966388,11.23893807119222,0.047619047619047616,-1.7787232767298538,0.7767969316313187,0.6034134729918317,-0.5098667890643959,2.5377859409632553,0.047619047619047616,9.80665022461521,5.269714843792098e-07,2.776989453488277e-13,-1.519716592087789e-20,,0.5047619047619047
Heading,a,1,1.00475634765625,3.0706108398437504,106,53.24666883327716,1.896829345703125,0.42756757590005984,4.157555450426583,17.285267323371787,83.60922899392914,5.716696358622675,0.23809523809523808,-1.9098701409573824,5.292337497953385,28.0088361922435,27.95684935000249,0.7010016280830316,0.10476190476190476,-0.1794961530644938,5.000112793784776,25.0011279505702,-158.19029771587515,4.238164862475211,0.13333333333333333,6.389154107795159,5.773783690897703,33.33657810927631,228.06744157266226,0.6320540246326831,0.047619047619047616,-0.05046189774952407,1.1440595527558677,1.3088722602519558,-2.0540079425030346,3.9134546612424375,0.09523809523809523,0.00619941571165087,0.6596697290915411,0.4351641514797072,-0.12473927892047214,0.4919792943361463,0.1523809523809524,-0.0449014438737957,0.7659182008320418,0.5866306903657919,-0.6473221073374104,7.050721959095464,0.13333333333333333,1.1782256440704901,0.973166177635523,0.9470524092937344,2.1131237636955036,6.610546419402251,0.13333333333333333,1.2713698359592907,0.8174340625593619,0.6681984466323028,0.4014514217805444,-0.15432822074352348,0.06666666666666667,9.404549634681558,0.4400320848647302,0.19362823571040116,-0.1538045364289313,2.3611313849773357,0.05714285714285714,-2.0602072511079177,1.0010848632953437,1.002170903519057,-1.0676386332270476,0.2678810249700283,0.05714285714285714,9.806650120930964,5.0087610607489e-07,2.508768736367444e-13,1.789654315758575e-20,,0.5619047619047619
Heading,a,2,2.056464111328125,4.10353857421875,106,53.24666883327716,1.896829345703125,0.34897948945608903,2.878164914267596,8.283833273720997,15.304640374635738,2.2012766364205794,0.2,-1.9512614641549453,5.293952617370704,28.025934314966122,32.69832582508698,0.7113463817036898,0.11428571428571428,-0.04872321829480942,4.160935272714537,17.313382343719994,-32.950057187809406,4.216104238326581,0.1619047619047619,5.7081137555976476,4.997216147328644,24.97216922312214,124.61658118684713,0.035445102492302816,0.10476190476190476,-0.032432742504719295,1.1415830796475666,1.3032119277376222,-2.1431463745150094,4.052619319422886,0.06666666666666667,-0.051450947752081845,0.6665810200133421,0.4443302562420276,-0.14298023468030888,0.4276726859758586,0.11428571428571428,-0.04148622128930171,0.6024936358128888,0.362998581195034,-0.16302697745823574,2.6366009906517887,0.12380952380952381,1.1354764326329538,0.909205271364863,0.8266542254776541,1.7117569883112305,7.010611244796939,0.09523809523809523,1.0912910506463136,0.9146629927614821,0.8366083903273911,0.5852447682344742,-0.28595865063202064,0.0380952380952381,9.454372999803075,0.44409773102026373,0.19722279469734652,-0.14301593973862928,1.6056531703103092,0.047619047619047616,-1.7971437539694444,1.199615537709003,1.4390774383128602,-1.374984076585972,-0.3372619348184007,0.0380952380952381,9.812132041915296,0.02800115023097887,0.000784064414257848,0.00011079144445816934,24.244168390337823,0.01904761904761905
Heading,a,3,3.089391357421875,5.127075927734375,106,53.24666883327716,1.896829345703125,0.11121582819746349,2.8073744114744903,7.881351086201741,24.796549812660487,3.0265344932993736,0.20952380952380953,-1.1463788410402693,5.025239394427469,25.25303097130576,23.14824944488934,1.3893433771384647,0.10476190476190476,0.09261866897906897,4.973172841526654,24.732448111698286,-160.20848031897685,4.276884183048517,0.14285714285714285,5.616316406608848,5.259177864983462,27.658951815532006,192.23789474129066,1.3980712229037096,0.06666666666666667,0.07810569233876073,1.242811569834367,1.5445805981141634,-0.5099153165383278,6.281666741357643,0.0761904761904762,0.022711493219863974,0.7166355007747356,0.5135664409706561,-0.10736216695146203,2.6056056973199055,0.14285714285714285,-0.012101315439103224,0.6360618945070765,0.4045747336439314,-0.14643612980437173,2.353085816397268,0.12380952380952381,1.131891313589185,1.0900947572965616,1.1883065798854493,3.047502243921523,6.017460118239692,0.09523809523809523,0.858645780495245,0.8217250192603097,0.6752320072783564,0.5734013093057553,0.23641343437768558,0.05714285714285714,9.585792478525414,0.27296859717744326,0.0745118550450213,-0.037444730452250524,2.2522170411876106,0.06666666666666667,-1.7114460344584483,1.1539517787402003,1.3316047076576722,-1.5836719196935745,0.14676478724531972,0.047619047619047616,9.877340488633783,0.27061224687188823,0.07323098815705177,0.07910104151028405,14.541404270649728,0.01904761904761905
Heading,a,4,4.122319091796875,6.169394531249999,106,53.24666883327716,1.896829345703125,0.04131095434697166,2.9826997653736074,8.896497890359774,23.11479634105627,2.460066541301079,0.22857142857142856,-0.8203274708873821,5.7176762659180635,32.691821881842735,73.6651981393771,0.6884727671532587,0.09523809523809523,0.04176870213364655,5.331528597932948,28.42519719057687,-194.30684071965743,3.0546244219617327,0.1523809523809524,6.2121843678477,5.665568878900647,32.09867072156754,179.96425912497995,0.23728266234073558,0.0761904761904762,-0.08703598258621499,0.938299127861591,0.8804052533458223,0.10511408157692383,1.094192189180573,0.09523809523809523,0.12632943160380544,0.6746852425491785,0.4552001765136438,-0.1773287907508196,4.025836404660886,0.13333333333333333,-0.06432449074850839,0.5938286798381351,0.3526325009983024,-0.17072540289331378,3.2125530144641523,0.13333333333333333,0.9824199670587622,0.8664646368122432,0.7507609668461726,0.8185305360413289,0.9644940842002732,0.08571428571428572,0.8780687001164792,0.79184958099803,0.6270257589267557,0.6361920276813452,0.44668256841942,0.047619047619047616,9.63127238345596,0.20657900484012376,0.04267488524073588,-0.014826575008767481,1.443803896524022,0.06666666666666667,-1.7592105764263082,1.1678972935030751,1.3639840881718082,-1.724160170171714,-0.11654321474906482,0.047619047619047616,9.927186365471913,0.3344993515446207,0.11188981618377172,0.1058523475933655,6.533675823225865,0.0380952380952381
Heading,a,5,5.145856689453125,7.239884033203126,106,53.24666883327716,1.896829345703125,0.21224646987217777,2.7835205356675523,7.747986572482978,17.128473956251785,2.0100438310046185,0.23809523809523808,-1.5091571133091766,5.8269926907619505,33.9538438181932,48.01595027455592,0.9155162012299973,0.12380952380952381,0.022439222009676806,4.706066247312386,22.147059524092885,-113.05277161133247,2.1259585790917583,0.18095238095238095,5.970424640579257,5.525036361983729,30.526026801242402,130.066252987454,-0.679086014267877,0.09523809523809523,-0.026898940399130992,1.0694875557503634,1.1438036319048865,-0.5632145337334229,0.8105930356717357,0.11428571428571428,-0.05530775309499697,0.5727795004266498,0.3280763561090026,-0.15864632077868085,0.8346952496182225,0.22857142857142856,0.04711150475019887,0.5741365801840315,0.3296328127054148,-0.2465147830512713,4.429683518573459,0.13333333333333333,1.012604182810751,0.8843910696633679,0.782147564100316,0.7962457121419166,0.6123014225075445,0.12380952380952381,0.8962058329005849,0.777047323195127,0.6038025424847122,0.44628732488616674,-0.3387531228920855,0.0380952380952381,9.727421643599024,0.07337817150115099,0.0053843560528523265,-0.000747886911448719,2.473604213675883,0.0761904761904762,-1.6222657597852204,1.2123968108996803,1.4699060270797153,-1.8113158289863633,-0.4277214258461024,0.0380952380952381,10.000118469245106,0.3665875738967717,0.13438644933552105,0.08012519828366631,1.040673241755381,0.0380952380952381
Heading,a,6,6.188175048828125,8.291593261718749,106,53.24666883327716,1.896829345703125,-0.0050307978998939944,2.9882676410688433,8.92974349465915,17.736049003324993,1.467194403872381,0.2,0.09342630404346394,1.3476980736231645,1.8162900976475889,2.327972953740308,4.6422129102917244,0.24761904761904763,0.7145310733115898,4.196302555644707,17.6089551385103,-48.394639979811146,2.4444601775412815,0.2,3.8507028091321467,3.7478507233481677,14.046385044501383,63.30710279637444,0.33283369882594727,0.13333333333333333,0.016803102813801672,1.150463279174355,1.3235657567286099,-1.3491729168872488,1.2499284573406655,0.08571428571428572,-0.072273659774647,0.6008459004627231,0.3610157961028606,-0.2631456541590409,2.765655217898047,0.22857142857142856,0.02818766365899651,0.6315201938865046,0.39881775528644836,-0.30768253818547536,2.591799352720918,0.14285714285714285,1.0446722457527284,0.9991794521585273,0.9983595776158148,1.251665617010674,1.1827494636858606,0.11428571428571428,0.9102423570276994,0.7550768132630624,0.5701409939275016,0.40013978548851903,-0.4545181793106763,0.0380952380952381,9.748436522933671,0.05709057063134202,0.003259333255012252,-0.0003837417993914126,3.001122301853264,0.08571428571428572,-1.434202566180589,1.2524164523718246,1.5685469701716268,-2.2544982886409297,-0.19035188517317936,0.0380952380952381,9.996480115874922,0.360312893614576,0.12982538130490878,0.07682909352971516,1.0882981303159545,0.0380952380952381
Heading,a,7,7.2586645507812495,9.305741455078126,106,53.24666883327716,1.896829345703125,0.2377523324399624,3.4337636919968437,11.790733092475794,37.06687073703775,1.1436028885746934,0.14285714285714285,-1.6707759398334432,5.04681186696289,25.470310020517452,-6.783632221805741,0.12927474858268972,0.08571428571428572,0.33158618605361795,3.9996367064713616,15.997093783753082,-17.259104384236974,2.354754724979652,0.11428571428571428,5.674996117918964,4.900053445610525,24.010523769839576,67.2226312910015,-0.9167573551698034,0.09523809523809523,-0.04860841498692643,1.3751959779068144,1.8911639776510796,0.03454513034278761,4.114471030992815,0.0761904761904762,-0.04554112332588597,0.6000506025315945,0.36006072559852953,-0.14158710762064905,5.194368395377349,0.20952380952380953,-0.04461690401746275,0.7861040420701769,0.6179595649590705,-0.5042164959286316,2.851808407548581,0.09523809523809523,1.1644819587526691,1.2327179223138016,1.5195934759936556,3.734000484301303,4.435664548661813,0.05714285714285714,1.0206762082734198,0.7985332510696254,0.6376553530638253,0.4689577152314629,-0.5918961522920436,0.0380952380952381,9.724291873428056,0.10234352884282857,0.010474197896002884,-0.0021116112298305207,2.6047449017926505,0.0761904761904762,-1.5537178845338102,1.2556625328842175,1.5766883964892087,-1.811726589296966,-0.6404164653754862,0.0380952380952381,10.00520781668731,0.37189530626607825,0.13830611882274016,0.08618899482219666,1.3591028425708949,0.0380952380952381
Heading,a,8,8.310373779296873,10.30110986328125,106,53.24666883327716,1.896829345703125,0.11818770839358274,2.810944459092612,7.901408752103458,31.67883217152107,2.3438834792090635,0.17142857142857143,-1.5834115406252303,5.115128758058261,26.164542211514647,-0.32472396343520515,0.10280520856523889,0.09523809523809523,0.10695528337415659,4.088009342560115,16.711820384858783,-54.64760669811849,2.8282763696917987,0.17142857142857143,5.267326281093846,5.056248121979093,25.565645071017098,92.81061286613584,-0.6584257134099323,0.0761904761904762,-0.0036565474704575666,1.339157646336591,1.793343201741758,-0.036527901626799836,4.8224297870171515,0.0761904761904762,-0.025028168110677727,0.40056830419566997,0.1604549663261948,-0.05166705356478708,2.7565536511555546,0.20952380952380953,-0.001801621898094988,0.7458149997803929,0.5562400138974274,-0.5143481505897765,4.259169519634947,0.0761904761904762,1.074527632780974,1.1645048620488194,1.3560715737353402,3.3529573867889217,5.025415515607207,0.11428571428571428,1.025689015973289,0.764320219867642,0.5841853984985206,0.45401475978889333,-0.2652423064985441,0.0380952380952381,9.663639077600443,0.1760061743343389,0.0309781734038097,-0.008766760933972396,1.1455301528405508,0.0761904761904762,-1.5621990879189294,1.1880169626098258,1.4113843034486762,-1.7874677355053386,-0.24681956709738984,0.0380952380952381,9.939600195171996,0.3306357594046605,0.10932000539709655,0.08830595062909678,4.494759330333966,0.0380952380952381
Heading,a,9,9.324522216796874,11.305868896484371,106,53.24666883327716,1.896829345703125,0.45578655853586375,2.70651705716342,7.325234580716539,16.69294115240324,1.5940939282979993,0.13333333333333333,-2.0453569349252954,4.5394475705880355,20.60658424611762,-13.901743805797711,-0.10099530117548916,0.11428571428571428,0.1641348218018154,4.119048533178517,16.966560818680087,-99.42245067393586,3.4973062578963736,0.1523809523809524,5.188475881095156,4.732469154122926,22.396264294724965,73.23857982112565,-0.515199503569002,0.0761904761904762,-0.04707548629167438,1.2938945626250598,1.6741631391906948,-1.5863190164118255,2.1025001875616196,0.0761904761904762,-0.023657325031411536,0.5302619767759856,0.28117776401437594,-0.015992174241445816,2.5098569163269433,0.2,-0.026759192303596233,0.7445050079195988,0.554287706817362,-0.6044329615565521,4.333967569438123,0.0761904761904762,1.1132414960492496,1.1286336014431086,1.2738138063064417,2.2834496131064608,2.585497573076731,0.09523809523809523,0.9669768869446345,0.7600791662373886,0.5777203389481238,0.3492591882139115,-0.36012096781520553,0.0380952380952381,9.651426855123267,0.19658536780949348,0.03864580683679383,-0.011787159723583294,0.9820024304840094,0.0761904761904762,-1.6256662466616,1.263415035943754,1.5962175530487572,-1.9728538262670448,-0.5005151417227154,0.0380952380952381,9.941213413868436,0.3357602477520258,0.11273494397050175,0.09257483719379228,4.4502618273161625,0.0380952380952381
