time,seconds_elapsed,z,y,x,t
1765999790845803000,35.09880297851562,-4.042532920837402,8.932310104370117,0.2053027153015136,29.661195312499995
1765999790864582100,35.11758203125,-3.814069986343384,9.030831336975098,0.2595182061195373,29.679974365234376
1765999790883361000,35.136361083984376,-3.646639585494995,9.101797103881836,0.1723188608884811,29.69875341796875
1765999790902140000,35.15513989257813,-3.554023504257202,9.139962196350098,0.0199121553450822,29.7175322265625
1765999790920918800,35.17391870117188,-3.477370023727417,9.169036865234377,-0.0839055404067039,29.736311035156252
1765999790939697700,35.19269775390625,-3.412820816040039,9.193044662475586,-0.1047427803277969,29.755090087890625
1765999790958476500,35.2114765625,-3.35481858253479,9.21452522277832,-0.0899705737829208,29.773868896484377
1765999790977255400,35.23025537109375,-3.286054372787476,9.239294052124023,-0.0875643417239189,29.79264770507812
1765999790996034300,35.24903442382813,-3.2045841217041016,9.267660140991213,-0.10723477602005,29.8114267578125
1765999791014813400,35.2678134765625,-3.121559858322144,9.295601844787598,-0.1343830823898315,29.830205810546875
1765999791033592300,35.28659228515625,-3.048357486724853,9.319522857666016,-0.1561538875102996,29.848984619140627
1765999791052371200,35.30537109375,-2.9896581172943115,9.338300704956056,-0.1687167435884475,29.86776342773437
1765999791071150000,35.32415014648438,-2.9449868202209477,9.352160453796388,-0.1858424097299575,29.88654248046875
1765999791089929000,35.34292895507812,-2.9085452556610107,9.362993240356444,-0.2123980075120926,29.905321289062496
1765999791108707800,35.36170776367187,-2.874560594558716,9.372774124145508,-0.2416722178459167,29.924100097656247
1765999791127486700,35.38048681640625,-2.8490631580352783,9.380487442016602,-0.2443186044692993,29.94287915039062
1765999791146265600,35.399265625,-2.838153600692749,9.384316444396973,-0.2233179956674575,29.96165795898437
1765999791165044700,35.41804467773437,-2.8446812629699707,9.38261604309082,-0.2113876491785049,29.980437011718745
1765999791183823600,35.43682373046875,-2.892406225204468,9.36880588531494,-0.1727951467037201,29.999216064453126
1765999791202602500,35.4556025390625,-3.000593900680542,9.3355712890625,-0.1180712655186653,30.01799487304687
1765999791221381400,35.47438134765625,-3.186713933944702,9.273977279663086,-0.0927208885550499,30.03677368164062
1765999791240160300,35.49316015625,-3.44392204284668,9.18157958984375,-0.0915146842598915,30.055552490234373
1765999791258939400,35.511939453125,-3.73761796951294,9.066082000732422,-0.0821816772222518,30.074331787109376
1765999791277718300,35.53071826171875,-4.0696868896484375,8.922221183776855,-0.0448301099240779,30.09311059570312
1765999791296497200,35.5494970703125,-4.452856063842773,8.737409591674805,-0.0110601857304573,30.11188940429687
1765999791315276000,35.56827612304688,-4.808659076690674,8.546655654907227,-0.0430197305977344,30.130668457031252
1765999791334055000,35.58705493164062,-5.069355010986328,8.393168449401855,-0.1635128110647201,30.149447265624996
1765999791352833800,35.605833740234374,-5.213693618774414,8.29583740234375,-0.4085004925727844,30.168226074218747
1765999791371612700,35.62461279296875,-5.252670764923096,8.245499610900879,-0.7691449522972107,30.18700512695312
1765999791390391600,35.6433916015625,-5.1988043785095215,8.234086990356445,-1.1587167978286743,30.205783935546872
1765999791409170700,35.66217065429687,-5.028195381164551,8.284618377685547,-1.5009150505065918,30.224562988281246
1765999791427949600,35.680949462890624,-4.71778678894043,8.416525840759277,-1.7535593509674072,30.243341796874997
1765999791446728400,35.699728515625,-4.274374485015869,8.61893367767334,-1.9010794162750244,30.26212084960937
1765999791465507300,35.71850732421875,-3.70247220993042,8.86637020111084,-1.9620327949523928,30.280899658203122
1765999791484286200,35.7372861328125,-3.0052051544189453,9.129319190979004,-1.9479913711547847,30.299678466796873
1765999791503065000,35.75606518554687,-2.20642614364624,9.3721923828125,-1.8612046241760252,30.318457519531247
1765999791521844000,35.774843994140625,-1.440103530883789,9.54521369934082,-1.7278319597244265,30.337236328124998
1765999791540622800,35.793622802734376,-0.835090696811676,9.637084007263184,-1.6123300790786743,30.35601513671875
1765999791559401700,35.81240161132813,-0.4069838225841522,9.679383277893066,-1.5212762355804443,30.3747939453125
1765999791578180600,35.8311806640625,-0.1238439306616783,9.688623428344728,-1.5118284225463867,30.393572998046874
1765999791596959700,35.849959716796874,-0.0519640929996967,9.681466102600098,-1.5610605478286743,30.412352050781248
1765999791615738600,35.868738525390626,-0.1858401000499725,9.653989791870115,-1.7135757207870483,30.431130859375
1765999791634517500,35.887517578125,-0.4561643004417419,9.607194900512695,-1.9141862392425537,30.449909912109373
1765999791653296400,35.90629638671875,-0.7531512975692749,9.56040096282959,-2.049851655960083,30.468688720703124
1765999791672075300,35.9250751953125,-1.0237441062927246,9.521920204162598,-2.110773801803589,30.487467529296875
1765999791690854100,35.943854248046875,-1.2648420333862305,9.492053031921388,-2.11458420753479,30.50624658203125
1765999791709633000,35.96263305664063,-1.5049349069595337,9.468546867370604,-2.062084197998047,30.525025390625
1765999791728412000,35.98141186523438,-1.7656569480895996,9.44381332397461,-1.9665303230285645,30.54380419921875
1765999791747191000,36.00019091796875,-2.048212766647339,9.413304328918455,-1.8343688249588013,30.562583251953125
1765999791765970000,36.018969970703125,-2.351135015487671,9.374810218811035,-1.6599632501602173,30.5813623046875
1765999791784748800,36.03774877929688,-2.66688084602356,9.324532508850098,-1.4530059099197388,30.60014111328125
1765999791803527700,36.05652758789063,-2.972453594207764,9.264581680297852,-1.2257319688796997,30.618919921875
1765999791822306600,36.075306640625,-3.1338839530944824,9.239784240722656,-0.9876965284347534,30.637698974609375
1765999791841085400,36.09408544921875,-3.063415288925171,9.271025657653809,-0.913211464881897,30.656477783203126
1765999791859864300,36.1128642578125,-2.9394710063934326,9.313526153564451,-0.8877574801445007,30.67525659179687
1765999791897422300,36.15042236328125,-2.806096076965332,9.378113746643066,-0.5892273783683777,30.712814697265625
1765999791916201200,36.169201171875,-2.794450044631958,9.389545440673828,-0.4448237121105194,30.731593505859376
1765999791934980000,36.18797998046875,-2.8182084560394287,9.387210845947266,-0.329168826341629,30.75037231445312
1765999791953759000,36.20675903320313,-2.8481290340423584,9.38145923614502,-0.2162689119577407,30.7691513671875
1765999791972537900,36.22553784179688,-2.862126111984253,9.379255294799805,-0.0905843079090118,30.787930175781252
1765999791991316700,36.24431665039062,-2.8558294773101807,9.38152313232422,0.0405732467770576,30.806708984374996
1765999792010095600,36.263095703125,-2.8367507457733154,9.385979652404783,0.1631830781698227,30.825488037109377
1765999792028874800,36.28187475585938,-2.814979791641236,9.389971733093262,0.2733224630355835,30.84426708984375
1765999792047653600,36.30065356445313,-2.7959442138671875,9.39277172088623,0.3590808808803558,30.863045898437502
1765999792066432500,36.3194326171875,-2.7804665565490723,9.394824981689451,0.4202981889247894,30.881824951171875
1765999792085211400,36.33821142578125,-2.7690019607543945,9.396052360534668,0.4660699665546417,30.900603759765627
1765999792103990300,36.356990234375,-2.7610971927642822,9.39671802520752,0.4984115064144134,30.91938256835937
1765999792122769200,36.37576904296875,-2.754091739654541,9.397784233093262,0.5167377591133118,30.938161376953122
1765999792141548300,36.39454833984375,-2.7442493438720703,9.40033721923828,0.5226369500160217,30.956940673828125
1765999792160327200,36.4133271484375,-2.729349374771118,9.404996871948242,0.5167927145957947,30.975719482421876
1765999792179106000,36.43210595703125,-2.705613613128662,9.412704467773438,0.5010242462158203,30.99449829101562
1765999792197885000,36.45088500976563,-2.673389196395874,9.423362731933594,0.4728932678699493,31.01327734375
1765999792216663800,36.46966381835937,-2.6363651752471924,9.435702323913574,0.4330010712146759,31.032056152343745
1765999792235442700,36.48844262695312,-2.597101211547852,9.44871711730957,0.3836662471294403,31.050834960937497
1765999792254221600,36.5072216796875,-2.5557868480682373,9.462076187133787,0.3278179168701172,31.06961401367187
1765999792273000400,36.52600048828125,-2.513183116912842,9.475347518920898,0.2685113549232483,31.08839282226562
1765999792291779600,36.54477954101562,-2.470569372177124,9.488153457641602,0.2040214836597442,31.107171874999995
1765999792310558500,36.56355834960937,-2.428509473800659,9.500274658203123,0.1323318183422088,31.125950683593747
1765999792329337300,36.58233740234375,-2.3874621391296387,9.511393547058104,0.0616637915372848,31.14472973632812
1765999792348116200,36.6011162109375,-2.3512074947357178,9.520620346069336,-0.0002805201802402,31.16350854492187
1765999792366895000,36.61989501953125,-2.3258557319641118,9.526707649230955,-0.0512997359037399,31.182287353515623
1765999792385674200,36.63867431640625,-2.3164350986480717,9.528695106506348,-0.0921703055500984,31.201066650390626
1765999792404453000,36.657453125,-2.323312997817993,9.52662467956543,-0.1266226321458816,31.219845458984377
1765999792423232000,36.67623193359375,-2.3397459983825684,9.52207374572754,-0.1615085452795028,31.23862426757812
1765999792442011000,36.69501098632813,-2.363511800765991,9.515475273132324,-0.1997984647750854,31.257403320312502
1765999792460789800,36.71378979492187,-2.393562793731689,9.507067680358888,-0.238545075058937,31.276182128906246
1765999792479568600,36.73256860351562,-2.4322381019592285,9.49625301361084,-0.2753134071826935,31.29496093749999
1765999792498347500,36.751347412109375,-2.4842915534973145,9.4820556640625,-0.298811137676239,31.31373974609375
1765999792517126400,36.77012646484375,-2.5535802841186523,9.463335990905762,-0.3080270290374756,31.332518798828122
1765999792535905500,36.78890551757812,-2.6345510482788086,9.440972328186035,-0.3123570382595062,31.351297851562496
1765999792554684400,36.807684326171874,-2.7206504344940186,9.416523933410645,-0.312265932559967,31.370076660156247
1765999792573463300,36.82646337890625,-2.8076040744781494,9.39156723022461,-0.2936188876628876,31.38885571289062
1765999792592242200,36.8452421875,-2.892638683319092,9.367009162902832,-0.2492987513542175,31.407634521484372
1765999792611021000,36.86402099609375,-2.9760565757751465,9.3422212600708,-0.1907078027725219,31.426413330078123
